Group,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus
212.23722,2100298.003,173469.75,172791.9531,2002562.359,241849.9688,284298.3125,168438.7003,145763.6401,137991.8901,1900759.516,2250043.422,138537,149524.7188,134342.9375,1300696.89,33980000,345139.625,446588.4688,2795800,3345003.344,363787.125,3550056.469,2744400.844,224392.9844,2300932.547,169147.2003,2382100.313,1610018.601,283761.0063,211694.5156
439.02137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411.0145,400494.6289,73413.47656,63313.51563,62137.89453,63256.55008,6000075.168,673700.57,79827.61719,87624.55469,869004.8594,68323.007,96377.71875,900575.0086,82789.38281,84369.42969,158359.5781,139453.2003,0,0,122745.2734,0,0,1007292.501,219182.1719,1520081.984,1770028.828,234961.8901,134763.7656,211813.2656,196287.0078
417.03888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321.22138,48267.00501,560049.914,59711.79688,66867.28125,66771.375,5100003.125,532100.4414,662003.3901,67556.27344,574400.582,600146.8009,61356.0039,59714.00501,49382.69531,62875.89844,115188.4688,112951.4219,125962.4688,1006258.484,94523.57813,10030011.92,0,10062004.57,1211600.328,1003921.688,132644.4219,143284.0063,1006381,1330087.813,1352003.234
457.03169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.16073,23992.88477,34526.63281,300444.7266,45128.5,35782.41401,256400.0092,36797.1875,31455.85156,43219.74601,31347.83398,33844.64844,29984.00293,33922.00859,24375.58594,38542.36328,630095.3984,600656.4727,0,0,53558.48828,56122.26563,0,60000001.98,68539.33594,66948.55469,93352.00156,860018.9766,73272.16401,83428.00234,87954.28901
265.13058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13728.8125,0,0,0
367.02481,200326.1005,330068.3672,27142.17188,28497.00918,29371.25977,300158.373,28184.47007,39531.77344,39853.66797,346300.8398,289300.9648,48155.23828,43238.61719,350055.957,42455.73005,0,600862.6009,0,59938.4414,500968.6563,0,0,49231.4414,91578,73722.00938,789700.625,1100811.922,64671.86719,90090000.1,860067.2656
222.03911,22149.85742,22781.68945,18897.82422,2400008.5,196800.5293,31214.10016,2100800.424,200449.0088,252800.621,16779.66992,28638.57813,260035.2695,23213.00449,18173.00234,23192.00684,25722.28516,19879.14453,35214.46875,16814.92383,0,17677.27344,336002.582,26671.64006,25218.58398,195600.2101,28818.54492,270044.0072,200963.0072,26482.73828,256004.289
229.15388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281.15351,19884.86523,34217.85938,32133.00586,0,0,0,3340000.8,0,41828.125,18421.52734,36785.78125,24893.64648,370091.7007,28676.84375,36978.23828,51778.35156,47937.55469,4700500.84,462004.4002,42777.16002,453008.4531,0,31288.43555,51685.48005,36817.59375,63982.97266,64994.99219,0,39696.39006,54618.76953
514.94164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650.04537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173.12757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288.19146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225.09054,0,11719.45215,0,13392.61621,144006.6934,0,12595.48633,16196.80047,17271.22266,0,0,84009.98828,154003.5898,0,14341.20031,28958.75977,300761.4006,250086.16,21553.00176,27672.51563,26111.30027,16279.30027,18562.31445,300892.0031,25182.83789,41377.00313,400845.8867,370058.0047,2800003.268,400658.0012
323.20028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14253.55371,0,158300.1797,19636.9668,0,0,15366.73242,0,0,18784.77734,14777.26007,2000049,0,19383.17969,0,254004.58
217.15377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159.0908,64943.59375,82369.20031,71846.39844,92794.79688,87441.50078,8300002.14,74693.55469,72969.00625,82993.89006,79287.00625,73232.40063,67583.14844,719001.5008,624006.4414,718700.0047,74953.58594,811500.2003,98229.86719,71341.66401,64865.00352,73233.007,98896.00859,149727.6719,129653.9922,1100834.71,156813.1401,1495700.922,1178008.1,175994.2813,1376200.14
278.08032,0,0,0,0,15228.89453,0,0,0,0,0,21667.36523,0,12832.73828,0,0,0,11833.50068,0,0,0,13974.18164,0,0,0,0,18831.91797,0,14627.55762,0,200926.7363
277.93743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170019.4453,0,24633.47656,0,13149.00146,14273.41113,0,360055.2969,300424.9238,274500.1005,19536.582,220018.2344,16766.83594,31518.42773,16636.51172
368.42517,283900.8007,330053.3438,300332.3887,26536.20031,410044.3516,38763.50078,2900500.766,27329.53901,260034.3691,31217.7009,32573.5002,32596.666,290065.621,196006.377,211009,0,0,0,0,0,0,0,29526.7168,34742.34375,340014.3,34938.5664,4550000.172,28459.1914,41382.91002,334200.48
213.12256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119800.1328,0,0,0,0
198.08804,53961.14006,65153.5,46721.29297,623100.8477,628500.3984,900613.0094,51439.29297,51231.66797,6200009.867,42342.00898,56926.875,41181.89453,49542.8789,3000063.746,58537.73828,83929.34375,58135.6875,88198.53901,44456.17188,51683.832,52185.32003,73478.72656,83376.78125,726004.9688,56362.88281,78766.34375,1009985.992,58539.21009,71423.25781,963004.7422
258.10918,0,100796.496,0,0,0,18299.77344,0,0,12596.19531,0,0,13944.95898,11923.16113,0,0,18598.39453,18188.85156,26797.23438,15866.27148,16212.58398,13743.50078,18595.74219,284800.3438,21368.26172,17853.3125,26898.31836,29982.8496,244003.8633,23513.9121,25711.29297
211.14399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267.98889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.13242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395.03181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287.07914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254.15978,0,13599.84766,0,15585.8418,18429.3789,12397.00264,1500900.379,120069.0032,15118.53801,14724.59863,0,13818.57003,138100.5674,0,150017.3125,28636.60074,25267.10035,0,23831.70031,0,223300.4,19639.15234,22524.8496,25774.90063,23943.10074,25639.16797,400344.621,25624.8418,310063.1005,28742.00996
397.06826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261.10498,0,0,0,16224.5625,18621.49414,14653.10025,17565.66002,17816.39258,25841.76953,16563.82813,21656.10094,0,25774.15004,18913.9,174700.6301,21628.8457,2001006.009,19281.92578,17285.90023,15434.2539,17369.62695,0,0,0,0,0,0,0,0,14324.68945
411.01481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1916900.594,1344005.14,0,1320073.578,86692.21875,0,0,0,0,0,0,0,0
331.15519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644.02865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.14953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229.11783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12225.00127,0,0,0,0,0,0,0,0,0,0,0,0
204.09937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28957.61133,2600009.39,37915.1875,21818.10074,31659.748,26369.81836,22782.26172,43243.59375,300411.371,31175.52539,41449.60016,510078.0001,38374.3125,45513.00938,390029.2148
152.05638,0,0,13952.46387,0,0,172300.9199,1240000.941,0,110066.4008,17545.66992,0,0,0,0,1008600.162,166600.9668,0,17444.8164,0,0,13924.60055,171004.8,14723.73438,0,0,19429.51758,1800009.009,12963.35352,220051.7598,16276.5498
662.04071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199.10624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235.12235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12982.92285,17986.38281,15126.3789,0,0,170043.623,14736.00557,0,0,0,14378.67188,0,0,0,0,21333.38867
110.09578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188.05604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199.07505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.08041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245.14912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371.16273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190.03735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134.09624,0,0,0,0,0,0,0,0,0,0,0,0,0,6184.327637,0,22246.007,19923.58789,210058.3164,2500500.775,18131.37695,21798.3418,13462.64941,0,0,100897.3682,0,17722.1289,122700.8213,0,15185.30076
644.03044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316.21053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224.07336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290.20668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296.3315,0,0,0,0,140029.1377,0,0,0,0,0,0,0,0,0,0,18438.47852,17226.00586,0,0,0,0,0,0,1700600.176,0,0,16133.32813,0,200294.7344,0
117.03251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4482.356934,0,0,0,0,0,0,0,0,9755.005273,0,0,0,0
622.02427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240.06492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371.22869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399.04971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272.13931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491.01017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208.13635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286.17542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270.14443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120023.789,14446.61133,130063.1699,0,0,0,0,0,0,0,1800008.98,12113.44531,0,0
106.08205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270.03737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287.09661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374.2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365.18582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216.10927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201.0502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228.23144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618.04978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447.02905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267.1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281.07717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861.06872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443.1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245.11118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284.16164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401.99545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390.23698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239.18545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575.37675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404.2858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251.1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682.0048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386.27576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330.19774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143.11056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285.1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321.14936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141.07025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385.18143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397.02521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257.17058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194.04549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359.00226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32843.83984,0,0,0,0,0,0,0,0,0,0,0
283.15741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268.06259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606.05649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230.09276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484.19066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383.2285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224.13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403.12136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130067.5501,0,0,0,0,0,0,0,0,0,0
415.05043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256.21166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355.13612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23347.51172,0,0
259.13664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415.15916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233.11529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16546.97266,0,0,0,0,0,0
431.17583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274.05316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204.08531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325.18159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263.22365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249.98676,338325.5625,399561.7188,3490066.125,37000083.13,384737.3125,4600634.625,40000447.78,486248.5938,4530087.344,4648004.781,382155.5,544744.3125,475587.4006,447531.1875,5001638.813,3241008.781,328214.7188,371716.6875,271336.8125,266886.6875,272343.4006,2846600.438,3463900.401,375738.5625,394554.9688,398959.7188,427263.5313,334234.8125,344799.5625,363311.6563
249.98484,158003.8467,0,0,2300800.469,18894.82003,0,19255.7009,27673.00008,200224.8262,274004.0029,16567.87101,27446.00234,290077.7201,2200700.676,23252.25,0,0,0,0,0,0,0,200525.371,0,21292.916,0,267600.74,189002.9531,0,200819.0086
249.98743,88813.35938,10010016.46,920082.289,93651.00313,99436.27344,0,0,0,0,0,98323.51563,1400717.672,0,0,138161.3281,797400.0086,88282.71009,810043.7969,67548.83594,0,67179.57003,67582.78125,0,1002839.101,0,0,116978.82,0,0,0
249.98655,0,0,0,0,0,0,0,0,0,0,0,13643.85645,0,0,100625.2266,9798.3623,0,0,0,0,0,0,0,0,0,0,12852.8125,0,0,0
249.98777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200294.2988,170085.2148,24591.957,14234.25,13922.1621,14757.95313,193008.0043,0,0,0,0,0,0,0,0
249.98648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249.98718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249.98716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249.98684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249.98688,0,0,0,0,0,0,0,7112.660016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249.98733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249.98683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249.98673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249.98775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100400.397,0,0,0,0,0,0,0,0,0,0,0,0
196.05807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360.36225,548251.0063,617126.3125,6110077.938,681381.625,8340077.625,623141.9375,585426.8125,542714.6875,4988009.901,623655.75,7550045.438,5540095.188,577741.25,49500100.28,432639.2188,11296005.13,10027968.44,1438961.375,1000071010,979823.5,94400900.69,0,8600942.75,8838100.625,836975.625,921117.4375,120000529.3,832624.25,1185336.875,11005933
194.10969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146.08211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131005.4619,0,0,0,0,0,0
327.10021,924008.1002,115379.625,111347.9766,11390000.63,1352700.359,1320031.547,113964.1002,1150076.953,11009800.53,152528.5,162287.9006,128563.8516,10020087.16,9003900.953,87991.41401,334715.3438,328292.7188,388797.8125,2867100.844,24009001.16,295489.5,0,10061009.55,133968.0063,123222.3516,138243.375,168697.3281,1160021.664,143675.7969,1260022.007
351.98518,1008358.96,1002787.57,89892.64844,1006833.281,133421.7656,165974.3438,1006495.39,844400.1484,98767.5625,124885.4601,173421.9531,84325.46875,91884.9375,88545.63281,799006.6002,86523.63281,68344.53901,10052600.91,61737.375,71446.5,8003009.586,0,214200.4375,0,0,0,0,0,100614.2129,0
240.26786,351419.4375,329847.625,312394.8438,3360093.375,4002264.688,447842.0094,327432.4688,315354.3438,274677.125,386238.6563,4400143.009,2900841.781,3003417.781,259888.3594,2210055.922,628857.625,614793.6875,7483700.375,518548.8125,5290059.563,591944.125,619552,5364200.563,45200009.59,424885.3438,459984,47300007.13,382159.6563,5500812.625,432516.7813
130.08543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327.1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168.06675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221.97127,0,0,276855.4688,30043004.31,0,3584600.531,315762.125,377686.5938,361532.6563,0,3002753.006,428655.6875,391369,3500754.219,0,4006569.401,377656.125,461166.1563,0,3300444.438,0,0,591586.8125,6262800.625,0,523978.0063,624822.4375,4825009.938,648554,0
122.05865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.29949,253965.625,2008745.875,2537007.601,235861.9375,34500001.44,338828.375,233155.5313,198141.2188,1790029.401,2315002.547,326323.2188,186191.8594,193756.7188,159594.2813,133367.5469,521413.5313,454577.3125,683627.625,425948.9006,43004900.01,4437008.006,0,328652.75,283534.1875,2400537.438,2444200.188,32005200.56,2526600.64,352414.75,30000215.16
234.01305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234.01314,0,9457.260074,0,100442.8848,0,0,0,0,0,0,0,0,11114.57129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423.05664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234.01307,0,0,100719.4932,0,0,3500003.832,0,0,14186.32813,0,15634.60084,0,0,0,0,0,0,0,0,0,0,0,117600.6191,0,160078.0096,0,200566.7101,0,141005.7158,0
234.0129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265.96134,246441.9219,274739.7813,245251.875,262824.9006,253817.0063,3260071.625,270000900,294349.3438,30070071.28,297719.0094,268129.3438,363864.8125,3530012.006,321886.4375,342863.2813,3009244.469,276793.5,3355005.003,226716.0016,2500113.859,252163.625,269529.375,415569.1875,5007977.25,451868.75,3734300.344,50000326.63,397587.5,50024004.72,419347.6875
189.04117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000079.328,1300555,0,111448.8359,0,0,0,0,0
265.96101,280057.2441,38262.63672,32153.61523,31519.85156,31596.00352,33963.50039,32114.86719,347700.664,32241.3164,400678.2101,33422.98005,5000049.426,48937.57813,36217.45313,48617.88281,33456.92578,35475.33594,0,0,300638.73,337002.4688,0,54768.15625,690078.75,51587.63281,46567.26172,74235.72656,49162.92188,900949.1953,63653.35156
395.03878,0,35833.23828,31922.82422,35923.48005,36225.58594,29936.832,29333.0084,41254.2539,49926.89453,36528.40023,300516.6328,47119.11328,500182.746,383003.0094,400842.9258,0,480011.005,0,43444.17969,0,0,0,0,61981.53125,49142.47266,56755.27734,76313.00234,49511.58984,0,0
373.05769,0,0,0,0,0,0,0,0,0,0,0,1007007.113,100265.4727,0,9192.992188,0,0,0,17584.50098,0,0,0,0,225007.2871,0,15329.45898,21854.86328,0,16316.10001,171008.3184
360.36276,89213.89006,114956.0031,1008194.727,13006300,1700847.172,1240037.004,113188.7969,0,0,134116.5781,1670023.516,83337.96009,1005799.227,8570000.875,8600002.867,0,0,0,0,0,0,7321009.438,166112.7813,1580031.5,0,135231.1719,1600762.601,118574.2266,242577.2003,16700500.97
